Dataset,Training_Release,%Training,%Defective_training,%Defective_testing,Classifier,Balancing,Feature_Selection,TP,FP,TN,FN,Precision,Recall,ROC_Area,Kappa
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,Naive Bayes,SMOTE,No selection,1,32,854,6,0.030303030303030304,0.14285714285714285,0.7068687520154788,0.03755176130240061
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,Naive Bayes,No sampling,CFS con Best First,1,28,858,6,0.034482758620689655,0.14285714285714285,0.8068365043534343,0.04347552139121774
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,Naive Bayes,Oversampling,CFS con Best First,2,43,843,5,0.044444444444444446,0.2857142857142857,0.8044179297000967,0.06422739379120739
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,Naive Bayes,Undersampling,CFS con Best First,2,43,843,5,0.044444444444444446,0.2857142857142857,0.8040954530796517,0.06422739379120739
SYNCOPE,19,0.6083439374659153,0.070446735395189,0.007838745800671893,Naive Bayes,SMOTE,CFS con Best First,2,43,843,5,0.044444444444444446,0.2857142857142857,0.8018381167365366,0.06422739379120739
SYNCOPE,22,0.7672241410652608,0.056272953441535364,0.0075046904315197,Naive Bayes,No sampling,No selection,0,15,1043,8,0.0,0.0,0.2675448960302457,-0.009885493038966096
SYNCOPE,22,0.7672241410652608,0.056272953441535364,0.0075046904315197,Naive Bayes,Oversampling,No selection,1,178,880,7,0.00558659217877095,0.125,0.2623464083175803,-0.0037256079561073137
SYNCOPE,22,0.7672241410652608,0.056272953441535364,0.0075046904315197,Naive Bayes,Undersampling,No selection,1,179,879,7,0.005555555555555556,0.125,0.26955340264650285,-0.003786804908671406
SYNCOPE,22,0.7672241410652608,0.056272953441535364,0.0075046904315197,Naive Bayes,SMOTE,No selection,1,172,886,7,0.005780346820809248,0.125,0.27658317580340264,-0.0033442354005193513
SYNCOPE,22,0.7672241410652608,0.056272953441535364,0.0075046904315197,Naive Bayes,No sampling,CFS con Best First,0,16,1042,8,0.0,0.0,0.7855033081285444,-0.010107391029690962
SYNCOPE,22,0.7672241410652608,0.056272953441535364,0.0075046904315197,Naive Bayes,Oversampling,CFS con Best First,1,26,1032,7,0.037037037037037035,0.125,0.7853851606805293,0.046097944574000786
SYNCOPE,22,0.7672241410652608,0.056272953441535364,0.0075046904315197,Naive Bayes,Undersampling,CFS con Best First,0,24,1034,8,0.0,0.0,0.7857986767485823,-0.01138519924098539
SYNCOPE,22,0.7672241410652608,0.056272953441535364,0.0075046904315197,Naive Bayes,SMOTE,CFS con Best First,1,26,1032,7,0.037037037037037035,0.125,0.7883388468809074,0.046097944574000786
SYNCOPE,23,0.8156698782039629,0.05337642077111656,0.02374893977947413,Random Forest,Undersampling,No selection,0,1,1150,28,0.0,0.0,0.680278019113814,-0.0016405448952728759
SYNCOPE,23,0.8156698782039629,0.05337642077111656,0.02374893977947413,Random Forest,No sampling,CFS con Best First,0,5,1146,28,0.0,0.0,0.5806286458979769,-0.007248815595307057
SYNCOPE,23,0.8156698782039629,0.05337642077111656,0.02374893977947413,Random Forest,Oversampling,CFS con Best First,1,15,1136,27,0.0625,0.03571428571428571,0.5663243142608911,0.02867791290702141
SYNCOPE,23,0.8156698782039629,0.05337642077111656,0.02374893977947413,Random Forest,Undersampling,CFS con Best First,2,16,1135,26,0.1111111111111111,0.07142857142857142,0.5607235943899714,0.06966520121745015
SYNCOPE,23,0.8156698782039629,0.05337642077111656,0.02374893977947413,Random Forest,SMOTE,CFS con Best First,0,14,1137,28,0.0,0.0,0.5659829961524141,-0.016087331226657908
SYNCOPE,23,0.8156698782039629,0.05337642077111656,0.02374893977947413,IBk,No sampling,No selection,0,1,1150,28,0.0,0.0,0.5466054362666005,-0.0016405448952728759
SYNCOPE,23,0.8156698782039629,0.05337642077111656,0.02374893977947413,IBk,Oversampling,No selection,0,1,1150,28,0.0,0.0,0.5154368871788507,-0.0016405448952728759
SYNCOPE,23,0.8156698782039629,0.05337642077111656,0.02374893977947413,IBk,Undersampling,No selection,0,1,1150,28,0.0,0.0,0.5841349137396054,-0.0016405448952728759
SYNCOPE,23,0.8156698782039629,0.05337642077111656,0.02374893977947413,IBk,SMOTE,No selection,0,1,1150,28,0.0,0.0,0.5603667618220182,-0.0016405448952728759
SYNCOPE,23,0.8156698782039629,0.05337642077111656,0.02374893977947413,IBk,No sampling,CFS con Best First,0,3,1148,28,0.0,0.0,0.5707459352116172,-0.0046177950028849024
SYNCOPE,23,0.8156698782039629,0.05337642077111656,0.02374893977947413,IBk,Oversampling,CFS con Best First,2,15,1136,26,0.11764705882352941,0.07142857142857142,0.6318108477100658,0.07224152160144297
SYNCOPE,23,0.8156698782039629,0.05337642077111656,0.02374893977947413,IBk,Undersampling,CFS con Best First,2,15,1136,26,0.11764705882352941,0.07142857142857142,0.5399031897728683,0.07224152160144297
SYNCOPE,23,0.8156698782039629,0.05337642077111656,0.02374893977947413,IBk,SMOTE,CFS con Best First,1,13,1138,27,0.07142857142857142,0.03571428571428571,0.5497393570807994,0.03229777978413578
SYNCOPE,23,0.8156698782039629,0.05337642077111656,0.02374893977947413,Naive Bayes,No sampling,No selection,3,16,1135,25,0.15789473684210525,0.10714285714285714,0.6057930991684249,0.11058161143719093
SYNCOPE,23,0.8156698782039629,0.05337642077111656,0.02374893977947413,Naive Bayes,Oversampling,No selection,5,25,1126,23,0.16666666666666666,0.17857142857142858,0.6137209879607795,0.15156966807591882
SYNCOPE,23,0.8156698782039629,0.05337642077111656,0.02374893977947413,Naive Bayes,Undersampling,No selection,5,25,1126,23,0.16666666666666666,0.17857142857142858,0.5949640064540151,0.15156966807591882
SYNCOPE,23,0.8156698782039629,0.05337642077111656,0.02374893977947413,Naive Bayes,SMOTE,No selection,6,32,1119,22,0.15789473684210525,0.21428571428571427,0.6276529725704356,0.15881404751209033
SYNCOPE,23,0.8156698782039629,0.05337642077111656,0.02374893977947413,Naive Bayes,No sampling,CFS con Best First,2,15,1136,26,0.11764705882352941,0.07142857142857142,0.7556782921683008,0.07224152160144297
SYNCOPE,23,0.8156698782039629,0.05337642077111656,0.02374893977947413,Naive Bayes,Oversampling,CFS con Best First,3,24,1127,25,0.1111111111111111,0.10714285714285714,0.7522961400024823,0.08782151485007819
SYNCOPE,23,0.8156698782039629,0.05337642077111656,0.02374893977947413,Naive Bayes,Undersampling,CFS con Best First,3,23,1128,25,0.11538461538461539,0.10714285714285714,0.7502482313516197,0.09030702459411642
SYNCOPE,23,0.8156698782039629,0.05337642077111656,0.02374893977947413,Naive Bayes,SMOTE,CFS con Best First,4,33,1118,24,0.10810810810810811,0.14285714285714285,0.7421962268834554,0.0987084747126592
SYNCOPE,24,0.8692510452644974,0.051550164688660007,0.0132398753894081,Random Forest,No sampling,No selection,2,0,1267,15,1.0,0.11764705882352941,0.9240679697293281,0.20831963170009818
SYNCOPE,24,0.8692510452644974,0.051550164688660007,0.0132398753894081,Random Forest,Oversampling,No selection,1,1,1266,16,0.5,0.058823529411764705,0.9121129114629277,0.10276224926011528
SYNCOPE,24,0.8692510452644974,0.051550164688660007,0.0132398753894081,Random Forest,Undersampling,No selection,2,0,1267,15,1.0,0.11764705882352941,0.9177306281628673,0.20831963170009818
SYNCOPE,24,0.8692510452644974,0.051550164688660007,0.0132398753894081,Random Forest,No sampling,CFS con Best First,3,5,1262,14,0.375,0.17647058823529413,0.7399368587213891,0.23350508985798388
SYNCOPE,24,0.8692510452644974,0.051550164688660007,0.0132398753894081,Random Forest,Oversampling,CFS con Best First,6,81,1186,11,0.06896551724137931,0.35294117647058826,0.6612888249222341,0.09534531084868796
SYNCOPE,24,0.8692510452644974,0.051550164688660007,0.0132398753894081,Random Forest,Undersampling,CFS con Best First,5,77,1190,12,0.06097560975609756,0.29411764705882354,0.7099215376758439,0.0808506531111253
SYNCOPE,24,0.8692510452644974,0.051550164688660007,0.0132398753894081,Random Forest,SMOTE,CFS con Best First,3,73,1194,14,0.039473684210526314,0.17647058823529413,0.6822508008728353,0.04382511041873512
SYNCOPE,24,0.8692510452644974,0.051550164688660007,0.0132398753894081,IBk,No sampling,No selection,2,7,1260,15,0.2222222222222222,0.11764705882352941,0.5919262732717396,0.14601850172320216
SYNCOPE,24,0.8692510452644974,0.051550164688660007,0.0132398753894081,IBk,Oversampling,No selection,2,24,1243,15,0.07692307692307693,0.11764705882352941,0.5510469381122615,0.07826535120011714
SYNCOPE,24,0.8692510452644974,0.051550164688660007,0.0132398753894081,IBk,Undersampling,No selection,2,20,1247,15,0.09090909090909091,0.11764705882352941,0.5576164167324388,0.08895556276354137
SYNCOPE,24,0.8692510452644974,0.051550164688660007,0.0132398753894081,IBk,SMOTE,No selection,2,18,1249,15,0.1,0.11764705882352941,0.5223547982729003,0.09515674382847826
SYNCOPE,24,0.8692510452644974,0.051550164688660007,0.0132398753894081,IBk,No sampling,CFS con Best First,3,5,1262,14,0.375,0.17647058823529413,0.7669343980686197,0.23350508985798388
SYNCOPE,24,0.8692510452644974,0.051550164688660007,0.0132398753894081,IBk,Oversampling,CFS con Best First,6,85,1182,11,0.06593406593406594,0.35294117647058826,0.7305353080458703,0.09082594521234988
SYNCOPE,24,0.8692510452644974,0.051550164688660007,0.0132398753894081,IBk,Undersampling,CFS con Best First,5,80,1187,12,0.058823529411764705,0.29411764705882354,0.7353869724685455,0.07768703446337437
SYNCOPE,24,0.8692510452644974,0.051550164688660007,0.0132398753894081,IBk,SMOTE,CFS con Best First,3,76,1191,14,0.0379746835443038,0.17647058823529413,0.7391940201494963,0.04161621522997625
SYNCOPE,24,0.8692510452644974,0.051550164688660007,0.0132398753894081,Naive Bayes,No sampling,No selection,10,40,1227,7,0.2,0.5882352941176471,0.904568457217141,0.2843658096954741
SYNCOPE,24,0.8692510452644974,0.051550164688660007,0.0132398753894081,Naive Bayes,Oversampling,No selection,12,75,1192,5,0.13793103448275862,0.7058823529411765,0.902572078555179,0.21334374856407648
SYNCOPE,24,0.8692510452644974,0.051550164688660007,0.0132398753894081,Naive Bayes,Undersampling,No selection,12,72,1195,5,0.14285714285714285,0.7058823529411765,0.9041273968150796,0.2204560507143538
SYNCOPE,24,0.8692510452644974,0.051550164688660007,0.0132398753894081,Naive Bayes,SMOTE,No selection,12,93,1174,5,0.11428571428571428,0.7058823529411765,0.9280839407586239,0.17798769254889746
SYNCOPE,24,0.8692510452644974,0.051550164688660007,0.0132398753894081,Naive Bayes,No sampling,CFS con Best First,3,10,1257,14,0.23076923076923078,0.17647058823529413,0.8738102975997029,0.19071379799359173
SYNCOPE,24,0.8692510452644974,0.051550164688660007,0.0132398753894081,Naive Bayes,Oversampling,CFS con Best First,4,21,1246,13,0.16,0.23529411764705882,0.8815404614884628,0.17751234032932786
SYNCOPE,24,0.8692510452644974,0.051550164688660007,0.0132398753894081,Naive Bayes,Undersampling,CFS con Best First,4,23,1244,13,0.14814814814814814,0.23529411764705882,0.8763405914852128,0.16830400518190733
SYNCOPE,24,0.8692510452644974,0.051550164688660007,0.0132398753894081,Naive Bayes,SMOTE,CFS con Best First,5,24,1243,12,0.1724137931034483,0.29411764705882354,0.8729513905009517,0.20410482454629927
SYNCOPE,25,0.9276040719869114,0.04914016951643722,0.02322661644695543,Random Forest,SMOTE,No selection,0,2,1554,37,0.0,0.0,0.7002101716111999,-0.0023879055809242797
SYNCOPE,25,0.9276040719869114,0.04914016951643722,0.02322661644695543,Random Forest,No sampling,CFS con Best First,2,6,1550,35,0.25,0.05405405405405406,0.6016726881122768,0.08130195659206843
SYNCOPE,25,0.9276040719869114,0.04914016951643722,0.02322661644695543,Random Forest,Oversampling,CFS con Best First,4,22,1534,33,0.15384615384615385,0.10810810810810811,0.6039307302160772,0.10992025194290536
SYNCOPE,25,0.9276040719869114,0.04914016951643722,0.02322661644695543,Random Forest,Undersampling,CFS con Best First,4,21,1535,33,0.16,0.10810810810810811,0.6470940735079552,0.11240662016591624
SYNCOPE,25,0.9276040719869114,0.04914016951643722,0.02322661644695543,Random Forest,SMOTE,CFS con Best First,4,19,1537,33,0.17391304347826086,0.10810810810810811,0.605832696449663,0.11762074181384387
SYNCOPE,25,0.9276040719869114,0.04914016951643722,0.02322661644695543,IBk,No sampling,No selection,2,5,1551,35,0.2857142857142857,0.05405405405405406,0.5581445841728618,0.0841406272458098
SYNCOPE,25,0.9276040719869114,0.04914016951643722,0.02322661644695543,IBk,Oversampling,No selection,2,9,1547,35,0.18181818181818182,0.05405405405405406,0.546333287014521,0.07346992729676209
SYNCOPE,25,0.9276040719869114,0.04914016951643722,0.02322661644695543,IBk,Undersampling,No selection,2,9,1547,35,0.18181818181818182,0.05405405405405406,0.5735166400333496,0.07346992729676209
SYNCOPE,25,0.9276040719869114,0.04914016951643722,0.02322661644695543,IBk,SMOTE,No selection,2,8,1548,35,0.2,0.05405405405405406,0.559638365872299,0.07597361427742919
SYNCOPE,25,0.9276040719869114,0.04914016951643722,0.02322661644695543,IBk,No sampling,CFS con Best First,0,3,1553,37,0.0,0.0,0.6774734245813937,-0.0034961731078169238
SYNCOPE,25,0.9276040719869114,0.04914016951643722,0.02322661644695543,IBk,Oversampling,CFS con Best First,1,19,1537,36,0.05,0.02702702702702703,0.649499756826235,0.019099651817599688
SYNCOPE,25,0.9276040719869114,0.04914016951643722,0.02322661644695543,IBk,Undersampling,CFS con Best First,1,19,1537,36,0.05,0.02702702702702703,0.637097894809977,0.019099651817599688
SYNCOPE,25,0.9276040719869114,0.04914016951643722,0.02322661644695543,IBk,SMOTE,CFS con Best First,1,13,1543,36,0.07142857142857142,0.02702702702702703,0.677621065795873,0.02680564040545257
SYNCOPE,25,0.9276040719869114,0.04914016951643722,0.02322661644695543,Naive Bayes,No sampling,No selection,9,71,1485,28,0.1125,0.24324324324324326,0.7521885638852219,0.12608818525886487
SYNCOPE,25,0.9276040719869114,0.04914016951643722,0.02322661644695543,Naive Bayes,Oversampling,No selection,16,191,1365,21,0.07729468599033816,0.43243243243243246,0.7503908149795039,0.09550209709299594
SYNCOPE,25,0.9276040719869114,0.04914016951643722,0.02322661644695543,Naive Bayes,Undersampling,No selection,16,180,1376,21,0.08163265306122448,0.43243243243243246,0.7490707288265129,0.10225842176832607
SYNCOPE,25,0.9276040719869114,0.04914016951643722,0.02322661644695543,Naive Bayes,SMOTE,No selection,16,215,1341,21,0.06926406926406926,0.43243243243243246,0.7541339540054193,0.08267330356489307
SYNCOPE,25,0.9276040719869114,0.04914016951643722,0.02322661644695543,Naive Bayes,No sampling,CFS con Best First,4,17,1539,33,0.19047619047619047,0.10810810810810811,0.7640346001528521,0.1231836195508601
SYNCOPE,25,0.9276040719869114,0.04914016951643722,0.02322661644695543,Naive Bayes,Oversampling,CFS con Best First,6,36,1520,31,0.14285714285714285,0.16216216216216217,0.7593795595080942,0.13042309290445545
SYNCOPE,25,0.9276040719869114,0.04914016951643722,0.02322661644695543,Naive Bayes,Undersampling,CFS con Best First,7,36,1520,30,0.16279069767441862,0.1891891891891892,0.7567654415340791,0.15387339245762804
SYNCOPE,25,0.9276040719869114,0.04914016951643722,0.02322661644695543,Naive Bayes,SMOTE,CFS con Best First,10,36,1520,27,0.21739130434782608,0.2702702702702703,0.7569825609671368,0.2209059503939769
